Size/D:X:Y:Z:Xd:Yd:Zd:p3:p4:p5
124	-3.172000e+02	0.000000e+00	4.175000e+01	-1.143335e-02	-8.034254e-03	1.097474e-02	5.634770e-04	-9.246544e-05	6.084571e-04
124	-1.978000e+02	0.000000e+00	4.025000e+01	2.231273e-02	1.153405e-01	-3.195673e-02	-4.467717e-04	3.889168e-04	1.447211e-04
62	-1.094000e+02	0.000000e+00	3.875000e+01	3.179504e-02	8.612835e-02	2.699049e-02	-1.724134e-04	1.796041e-04	-2.599156e-04
42	-6.200000e+01	0.000000e+00	3.725000e+01	4.151645e-02	-5.158970e-02	-1.199676e-01	-5.262709e-04	-5.226227e-03	2.122249e-03
42	6.200000e+01	0.000000e+00	3.875000e+01	4.624733e-02	-3.658781e-02	1.541861e-01	-1.121896e-04	-2.176366e-03	-2.423774e-04
62	1.094000e+02	0.000000e+00	4.025000e+01	-2.179371e-02	-4.609445e-03	1.558786e-02	-2.469284e-04	-2.552797e-03	4.642393e-04
124	1.978000e+02	0.000000e+00	4.175000e+01	4.000960e-02	-4.305792e-02	-1.959025e-03	-1.292443e-04	-6.229724e-04	3.772780e-04
124	3.172000e+02	0.000000e+00	4.325000e+01	6.640804e-02	-1.902688e-03	1.089260e-02	-1.117684e-04	-3.294508e-04	8.389320e-05
