X/D:Y:Z:Zd
-232.800000	0.000000	40.250000	-0.053500
-232.800000	15.350000	40.250000	-0.048299
-227.800000	-15.350000	40.250000	-0.051174
-227.800000	0.000000	40.250000	-0.051674
-227.800000	15.350000	40.250000	-0.045373
-222.800000	-15.350000	40.250000	-0.050447
-222.800000	0.000000	40.250000	-0.051147
-222.800000	15.350000	40.250000	-0.045646
-217.800000	-15.350000	40.250000	-0.048721
-217.800000	0.000000	40.250000	-0.052221
-217.800000	15.350000	40.250000	-0.044320
-212.800000	-15.350000	40.250000	-0.049095
-212.800000	0.000000	40.250000	-0.050295
-212.800000	15.350000	40.250000	-0.042594
-207.800000	-15.350000	40.250000	-0.046668
-207.800000	0.000000	40.250000	-0.049268
-207.800000	15.350000	40.250000	-0.042167
-202.800000	-15.350000	40.250000	-0.047642
-202.800000	0.000000	40.250000	-0.046742
-202.800000	15.350000	40.250000	-0.038941
-197.800000	-15.350000	40.250000	-0.045515
-197.800000	0.000000	40.250000	-0.046416
-197.800000	15.350000	40.250000	-0.038215
-192.800000	-15.350000	40.250000	-0.044189
-192.800000	0.000000	40.250000	-0.044089
-192.800000	15.350000	40.250000	-0.035588
-187.800000	-15.350000	40.250000	-0.041563
-187.800000	0.000000	40.250000	-0.042163
-187.800000	15.350000	40.250000	-0.033662
-182.800000	-15.350000	40.250000	-0.041436
-182.800000	0.000000	40.250000	-0.042037
-182.800000	15.350000	40.250000	-0.030236
-177.800000	-15.350000	40.250000	-0.040210
-177.800000	0.000000	40.250000	-0.036610
-177.800000	15.350000	40.250000	-0.027409
-172.800000	-15.350000	40.250000	-0.035284
-172.800000	0.000000	40.250000	-0.033784
-172.800000	15.350000	40.250000	-0.025483
-167.800000	-15.350000	40.250000	-0.034757
-167.800000	0.000000	40.250000	-0.029757
-167.800000	15.350000	40.250000	-0.021557
-162.800000	-15.350000	40.250000	-0.032731
-162.800000	0.000000	40.250000	-0.029031
-162.800000	15.350000	40.250000	-0.020231
-157.800000	-15.350000	40.250000	-0.026805
-157.800000	0.000000	40.250000	-0.022105
-157.800000	15.350000	40.250000	-0.014205
-152.800000	-15.350000	40.250000	-0.025978
-152.800000	0.000000	40.250000	-0.019278
-152.800000	15.350000	40.250000	-0.012079
-124.400000	-15.350000	38.750000	0.026703
-124.400000	0.000000	38.750000	0.024803
-124.400000	15.350000	38.750000	0.024204
-119.400000	-15.350000	38.750000	0.023130
-119.400000	0.000000	38.750000	0.018330
-119.400000	15.350000	38.750000	0.020230
-114.400000	-15.350000	38.750000	0.020656
-114.400000	0.000000	38.750000	0.017956
-114.400000	15.350000	38.750000	0.016757
-109.400000	-15.350000	38.750000	0.020782
-109.400000	0.000000	38.750000	0.014682
-109.400000	15.350000	38.750000	0.015983
-104.400000	-15.350000	38.750000	0.021909
-104.400000	0.000000	38.750000	0.011809
-104.400000	15.350000	38.750000	0.016410
-99.400000	-15.350000	38.750000	0.020435
-99.400000	0.000000	38.750000	0.013035
-99.400000	15.350000	38.750000	0.015736
-94.400000	-15.350000	38.750000	0.023161
-94.400000	0.000000	38.750000	0.013261
-94.400000	15.350000	38.750000	0.015762
-72.000000	-15.350000	37.250000	-0.107169
-72.000000	0.000000	37.250000	-0.070069
-72.000000	15.350000	37.250000	-0.031969
-67.000000	-15.350000	37.250000	-0.135242
-67.000000	0.000000	37.250000	-0.100742
-67.000000	15.350000	37.250000	-0.060242
-62.000000	-15.350000	37.250000	-0.157316
-62.000000	0.000000	37.250000	-0.127816
-62.000000	15.350000	37.250000	-0.089016
-57.000000	-15.350000	37.250000	-0.184789
-57.000000	0.000000	37.250000	-0.155890
-57.000000	15.350000	37.250000	-0.117190
-52.000000	-15.350000	37.250000	-0.212363
-52.000000	0.000000	37.250000	-0.181463
-52.000000	15.350000	37.250000	-0.144963
52.000000	-15.350000	38.750000	0.171505
52.000000	0.000000	38.750000	0.165805
52.000000	15.350000	38.750000	0.167005
57.000000	-15.350000	38.750000	0.161931
57.000000	0.000000	38.750000	0.152531
57.000000	15.350000	38.750000	0.154531
62.000000	-15.350000	38.750000	0.150958
62.000000	0.000000	38.750000	0.140058
62.000000	15.350000	38.750000	0.145557
67.000000	-15.350000	38.750000	0.136684
67.000000	0.000000	38.750000	0.125184
67.000000	15.350000	38.750000	0.129684
72.000000	-15.350000	38.750000	0.125610
72.000000	0.000000	38.750000	0.114110
72.000000	15.350000	38.750000	0.118510
94.400000	-15.350000	40.250000	0.040780
94.400000	0.000000	40.250000	0.051980
94.400000	15.350000	40.250000	0.058281
99.400000	-15.350000	40.250000	0.024907
99.400000	0.000000	40.250000	0.038607
99.400000	15.350000	40.250000	0.041907
104.400000	-15.350000	40.250000	0.011133
104.400000	0.000000	40.250000	0.020433
104.400000	15.350000	40.250000	0.030133
109.400000	-15.350000	40.250000	0.002559
109.400000	0.000000	40.250000	0.009159
109.400000	15.350000	40.250000	0.018759
114.400000	-15.350000	40.250000	-0.008414
114.400000	0.000000	40.250000	-0.003913
114.400000	15.350000	40.250000	0.007887
119.400000	-15.350000	40.250000	-0.018288
119.400000	0.000000	40.250000	-0.013787
119.400000	15.350000	40.250000	-0.002687
124.400000	-15.350000	40.250000	-0.026462
124.400000	0.000000	40.250000	-0.023961
124.400000	15.350000	40.250000	-0.011261
152.800000	-15.350000	41.750000	0.015021
152.800000	0.000000	41.750000	0.020321
152.800000	15.350000	41.750000	0.028221
157.800000	-15.350000	41.750000	0.011746
157.800000	0.000000	41.750000	0.015247
157.800000	15.350000	41.750000	0.026647
162.800000	-15.350000	41.750000	0.006273
162.800000	0.000000	41.750000	0.011974
162.800000	15.350000	41.750000	0.024274
167.800000	-15.350000	41.750000	0.001899
167.800000	0.000000	41.750000	0.009000
